5 min - 100 users - initial (200 Order placements / min)
10:12:33:1490 queued=284997, executed=284996, deposits=570002, withdrawals=570002, placements=570002
10:12:33:3550 queued=286243, executed=286243, deposits=572506, withdrawals=572501, placements=572506
10:12:33:5330 queued=287496, executed=287496, deposits=575012, withdrawals=574992, placements=575003
10:12:33:7120 queued=288747, executed=288746, deposits=577502, withdrawals=577502, placements=577502
10:12:33:8890 queued=289998, executed=289998, deposits=580003, withdrawals=580000, placements=580000
10:12:34:0640 queued=291246, executed=291245, deposits=582509, withdrawals=582491, placements=582508
10:12:34:2760 queued=292495, executed=292492, deposits=585004, withdrawals=585004, placements=585004
10:12:34:4550 queued=293744, executed=293744, deposits=587508, withdrawals=587495, placements=587508
10:12:34:6320 queued=294996, executed=294996, deposits=590012, withdrawals=589992, placements=590003
10:12:34:8310 queued=296248, executed=296248, deposits=592511, withdrawals=592496, placements=592496
10:12:35:0320 queued=297497, executed=297497, deposits=595014, withdrawals=594994, placements=594997
10:12:35:2070 queued=298749, executed=298749, deposits=597505, withdrawals=597498, placements=597498
10:12:35:3920 queued=299993, executed=299993, deposits=600006, withdrawals=600001, placements=600006
10:12:35:5740 queued=301245, executed=301244, deposits=602506, withdrawals=602502, placements=602502
10:12:35:7950 queued=302499, executed=302499, deposits=605005, withdrawals=604998, placements=604998
10:12:35:9700 queued=303749, executed=303749, deposits=607505, withdrawals=607498, placements=607498
10:12:36:1470 queued=304999, executed=304999, deposits=610005, withdrawals=609998, placements=609998
10:12:36:3260 queued=306248, executed=306248, deposits=612511, withdrawals=612496, placements=612496
10:12:36:5400 queued=307499, executed=307499, deposits=615005, withdrawals=614998, placements=614998
10:12:36:7150 queued=308748, executed=308748, deposits=617511, withdrawals=617496, placements=617496
10:12:36:8910 queued=309997, executed=309996, deposits=620007, withdrawals=619995, placements=620004
10:12:37:1030 queued=311243, executed=311243, deposits=622506, withdrawals=622501, placements=622506
10:12:37:2800 queued=312495, executed=312492, deposits=625004, withdrawals=625004, placements=625004
10:12:37:4600 queued=313744, executed=313744, deposits=627508, withdrawals=627495, placements=627508
10:12:37:6660 queued=314998, executed=314998, deposits=630011, withdrawals=629996, placements=629996
10:12:37:8410 queued=316246, executed=316246, deposits=632512, withdrawals=632492, placements=632503
10:12:38:0190 queued=317496, executed=317492, deposits=635004, withdrawals=635003, placements=635004
10:12:38:2240 queued=318748, executed=318745, deposits=637502, withdrawals=637502, placements=637502
10:12:38:4360 queued=319995, executed=319995, deposits=640010, withdrawals=639990, placements=640009
10:12:38:6150 queued=321247, executed=321245, deposits=642510, withdrawals=642492, placements=642505
10:12:38:7920 queued=322496, executed=322496, deposits=645012, withdrawals=644992, placements=645003
10:12:38:9820 queued=323748, executed=323748, deposits=647511, withdrawals=647496, placements=647496
10:12:39:1580 queued=324995, executed=324992, deposits=650004, withdrawals=650004, placements=650004
10:12:39:3360 queued=326244, executed=326243, deposits=652504, withdrawals=652504, placements=652504
10:12:39:5790 queued=327496, executed=327496, deposits=655012, withdrawals=654992, placements=655003
10:12:39:8320 queued=328747, executed=328747, deposits=657514, withdrawals=657494, placements=657497
10:12:40:0130 queued=329995, executed=329992, deposits=660004, withdrawals=660004, placements=660004
10:12:40:2320 queued=331250, executed=331249, deposits=662500, withdrawals=662500, placements=662500
10:12:40:4160 queued=332495, executed=332495, deposits=665010, withdrawals=664990, placements=665009
10:12:40:6460 queued=333744, executed=333744, deposits=667508, withdrawals=667495, placements=667508
10:12:40:8210 queued=334995, executed=334995, deposits=670010, withdrawals=669990, placements=670009
10:12:40:9950 queued=336246, executed=336246, deposits=672512, withdrawals=672492, placements=672503
10:12:41:1820 queued=337494, executed=337493, deposits=675004, withdrawals=675004, placements=675004
10:12:41:3560 queued=338746, executed=338746, deposits=677512, withdrawals=677492, placements=677503
10:12:41:5370 queued=339998, executed=339995, deposits=680002, withdrawals=680002, placements=680002
10:12:41:7480 queued=341246, executed=341242, deposits=682504, withdrawals=682503, placements=682504
10:12:41:9570 queued=342499, executed=342499, deposits=685005, withdrawals=684998, placements=684998
10:12:42:1340 queued=343745, executed=343744, deposits=687508, withdrawals=687494, placements=687508
10:12:42:3110 queued=344995, executed=344995, deposits=690010, withdrawals=689990, placements=690009
10:12:42:4960 queued=346246, executed=346246, deposits=692512, withdrawals=692492, placements=692503
10:12:42:6720 queued=347498, executed=347498, deposits=695011, withdrawals=694996, placements=694996
10:12:42:8500 queued=348748, executed=348748, deposits=697511, withdrawals=697496, placements=697496
10:12:43:0260 queued=349996, executed=349996, deposits=700012, withdrawals=699992, placements=700003
10:12:43:2040 queued=351244, executed=351244, deposits=702508, withdrawals=702495, placements=702508
10:12:43:4120 queued=352498, executed=352495, deposits=705002, withdrawals=705002, placements=705002
10:12:43:5920 queued=353746, executed=353746, deposits=707512, withdrawals=707492, placements=707503
10:12:43:7730 queued=354996, executed=354996, deposits=710012, withdrawals=709992, placements=710003
10:12:43:9480 queued=356249, executed=356248, deposits=712507, withdrawals=712497, placements=712498
10:12:44:1490 queued=357497, executed=357497, deposits=715014, withdrawals=714994, placements=714997
10:12:44:3250 queued=358747, executed=358746, deposits=717502, withdrawals=717502, placements=717502
10:12:44:5090 queued=359996, executed=359996, deposits=720012, withdrawals=719992, placements=720003
10:12:44:7070 queued=361249, executed=361248, deposits=722502, withdrawals=722500, placements=722500
10:12:44:8850 queued=362497, executed=362493, deposits=725004, withdrawals=725001, placements=725004
10:12:45:1140 queued=363747, executed=363747, deposits=727514, withdrawals=727494, placements=727497
10:12:45:2980 queued=364997, executed=364997, deposits=730014, withdrawals=729994, placements=729997
10:12:45:4780 queued=366249, executed=366249, deposits=732505, withdrawals=732498, placements=732498
10:12:45:6560 queued=367500, executed=367499, deposits=735000, withdrawals=735000, placements=735000
10:12:45:8330 queued=368746, executed=368746, deposits=737512, withdrawals=737492, placements=737503
10:12:46:0400 queued=369997, executed=369997, deposits=740014, withdrawals=739994, placements=739997
10:12:46:2330 queued=371243, executed=371243, deposits=742506, withdrawals=742501, placements=742506
10:12:46:4360 queued=372497, executed=372497, deposits=745014, withdrawals=744994, placements=744997
10:12:46:6420 queued=373747, executed=373747, deposits=747514, withdrawals=747494, placements=747497
10:12:46:8270 queued=375000, executed=374999, deposits=750000, withdrawals=750000, placements=750000
10:12:47:0070 queued=376250, executed=376249, deposits=752500, withdrawals=752500, placements=752500
10:12:47:1830 queued=377495, executed=377495, deposits=755010, withdrawals=754990, placements=755009
10:12:47:3590 queued=378745, executed=378745, deposits=757510, withdrawals=757490, placements=757509
10:12:47:5390 queued=380000, executed=379999, deposits=760000, withdrawals=760000, placements=760000
10:12:47:7170 queued=381244, executed=381244, deposits=762508, withdrawals=762495, placements=762508
10:12:47:9000 queued=382494, executed=382494, deposits=765004, withdrawals=765003, placements=765004
10:12:48:0750 queued=383748, executed=383748, deposits=767511, withdrawals=767496, placements=767496
10:12:48:2550 queued=384995, executed=384995, deposits=770010, withdrawals=769990, placements=770009
10:12:48:4450 queued=386244, executed=386244, deposits=772508, withdrawals=772495, placements=772508
10:12:48:6440 queued=387494, executed=387494, deposits=775008, withdrawals=774995, placements=775008
10:12:48:8310 queued=388748, executed=388748, deposits=777511, withdrawals=777496, placements=777496
10:12:49:0060 queued=389998, executed=389998, deposits=780011, withdrawals=779996, placements=779996
10:12:49:1810 queued=391245, executed=391245, deposits=782510, withdrawals=782490, placements=782509
10:12:49:3560 queued=392495, executed=392493, deposits=785004, withdrawals=785003, placements=785004
10:12:49:5360 queued=393744, executed=393743, deposits=787504, withdrawals=787504, placements=787504
10:12:49:7160 queued=395000, executed=394999, deposits=790000, withdrawals=790000, placements=790000
10:12:49:8930 queued=396247, executed=396247, deposits=792514, withdrawals=792494, placements=792497
10:12:50:0710 queued=397494, executed=397494, deposits=795008, withdrawals=794995, placements=795008
10:12:50:2520 queued=398746, executed=398746, deposits=797512, withdrawals=797492, placements=797503
10:12:50:4280 queued=399999, executed=399999, deposits=800005, withdrawals=799998, placements=799998
10:12:50:6510 queued=401245, executed=401242, deposits=802504, withdrawals=802504, placements=802504
10:12:50:8910 queued=402497, executed=402497, deposits=805014, withdrawals=804994, placements=804997
10:12:51:0660 queued=403745, executed=403745, deposits=807510, withdrawals=807490, placements=807509
10:12:51:2460 queued=404994, executed=404994, deposits=810004, withdrawals=810003, placements=810004
10:12:51:4630 queued=406244, executed=406244, deposits=812508, withdrawals=812495, placements=812508
10:12:51:6460 queued=407495, executed=407495, deposits=815010, withdrawals=814990, placements=815009
10:12:51:8830 queued=408745, executed=408742, deposits=817504, withdrawals=817504, placements=817504
10:12:52:0870 queued=409999, executed=409999, deposits=820005, withdrawals=819998, placements=819998
10:12:52:2640 queued=411245, executed=411245, deposits=822510, withdrawals=822490, placements=822509
10:12:52:4840 queued=412498, executed=412495, deposits=825002, withdrawals=825002, placements=825002
10:12:52:6630 queued=413749, executed=413749, deposits=827505, withdrawals=827498, placements=827498
10:12:52:8430 queued=414998, executed=414998, deposits=830011, withdrawals=829996, placements=829996
10:12:53:0240 queued=416244, executed=416244, deposits=832508, withdrawals=832495, placements=832508
10:12:53:2130 queued=417494, executed=417493, deposits=835004, withdrawals=835004, placements=835004
10:12:53:4420 queued=418744, executed=418744, deposits=837508, withdrawals=837495, placements=837508
10:12:53:6230 queued=419997, executed=419996, deposits=840002, withdrawals=840002, placements=840002
10:12:53:8040 queued=421249, executed=421249, deposits=842505, withdrawals=842498, placements=842498
10:12:53:9860 queued=422500, executed=422499, deposits=845000, withdrawals=845000, placements=845000
10:12:54:1760 queued=423748, executed=423748, deposits=847511, withdrawals=847496, placements=847496
10:12:54:4620 queued=424998, executed=424998, deposits=850011, withdrawals=849996, placements=849996
10:12:54:6670 queued=426248, executed=426248, deposits=852511, withdrawals=852496, placements=852496
10:12:54:8560 queued=427500, executed=427498, deposits=855001, withdrawals=855000, placements=855000
10:12:55:0930 queued=428749, executed=428749, deposits=857505, withdrawals=857498, placements=857498
10:12:55:2510 queued=429996, executed=429996, deposits=860012, withdrawals=859992, placements=860003
10:12:55:4250 queued=431249, executed=431249, deposits=862505, withdrawals=862498, placements=862498
10:12:55:6360 queued=432497, executed=432497, deposits=865014, withdrawals=864994, placements=864997
10:12:55:8180 queued=433748, executed=433748, deposits=867511, withdrawals=867496, placements=867496
10:12:55:9930 queued=434998, executed=434998, deposits=870011, withdrawals=869996, placements=869996
10:12:56:1740 queued=436249, executed=436249, deposits=872505, withdrawals=872498, placements=872498
10:12:56:3900 queued=437497, executed=437497, deposits=875014, withdrawals=874994, placements=874997
10:12:56:5690 queued=438750, executed=438749, deposits=877500, withdrawals=877500, placements=877500
10:12:56:7480 queued=439995, executed=439995, deposits=880010, withdrawals=879990, placements=880009
10:12:56:9510 queued=441250, executed=441249, deposits=882500, withdrawals=882500, placements=882500
10:12:57:1260 queued=442495, executed=442495, deposits=885010, withdrawals=884990, placements=885009
10:12:57:3030 queued=443746, executed=443746, deposits=887512, withdrawals=887492, placements=887503
10:12:57:5030 queued=444997, executed=444997, deposits=890014, withdrawals=889994, placements=889997
10:12:57:6830 queued=446244, executed=446244, deposits=892508, withdrawals=892495, placements=892508
10:12:57:8630 queued=447497, executed=447497, deposits=895008, withdrawals=894995, placements=895002
10:12:58:0420 queued=448744, executed=448744, deposits=897506, withdrawals=897499, placements=897506
10:12:58:2250 queued=449993, executed=449993, deposits=900006, withdrawals=900001, placements=900006
10:12:58:4580 queued=451246, executed=451246, deposits=902512, withdrawals=902492, placements=902503
10:12:58:6380 queued=452500, executed=452499, deposits=905000, withdrawals=905000, placements=905000
10:12:58:8130 queued=453749, executed=453749, deposits=907505, withdrawals=907498, placements=907498
10:12:59:0950 queued=454995, executed=454995, deposits=910010, withdrawals=909990, placements=910009
10:12:59:2700 queued=456250, executed=456249, deposits=912500, withdrawals=912500, placements=912500
10:12:59:4570 queued=457496, executed=457496, deposits=915012, withdrawals=914992, placements=915003
10:12:59:6410 queued=458748, executed=458748, deposits=917511, withdrawals=917496, placements=917496
10:12:59:8190 queued=460000, executed=459999, deposits=920000, withdrawals=920000, placements=920000
10:13:00:1030 queued=461244, executed=461244, deposits=922508, withdrawals=922495, placements=922508
10:13:00:2960 queued=462495, executed=462494, deposits=925004, withdrawals=925002, placements=925004
10:13:00:4980 queued=463747, executed=463746, deposits=927502, withdrawals=927502, placements=927502
10:13:00:6770 queued=464998, executed=464995, deposits=930002, withdrawals=930002, placements=930002
10:13:00:8540 queued=466245, executed=466245, deposits=932510, withdrawals=932490, placements=932509
10:13:01:0320 queued=467495, executed=467495, deposits=935010, withdrawals=934990, placements=935009
10:13:01:2120 queued=468746, executed=468746, deposits=937512, withdrawals=937492, placements=937503
10:13:01:3880 queued=469995, executed=469995, deposits=940010, withdrawals=939990, placements=940009
10:13:01:5650 queued=471248, executed=471245, deposits=942502, withdrawals=942502, placements=942502
10:13:01:7580 queued=472499, executed=472499, deposits=945005, withdrawals=944998, placements=944998
10:13:01:9360 queued=473748, executed=473748, deposits=947511, withdrawals=947496, placements=947496
10:13:02:1110 queued=474997, executed=474997, deposits=950014, withdrawals=949994, placements=949997
10:13:02:2870 queued=476247, executed=476247, deposits=952514, withdrawals=952494, placements=952497
10:13:02:5060 queued=477498, executed=477495, deposits=955002, withdrawals=955002, placements=955002
10:13:02:6910 queued=478749, executed=478749, deposits=957505, withdrawals=957498, placements=957498
10:13:02:9800 queued=479994, executed=479994, deposits=960008, withdrawals=959995, placements=960008
10:13:03:1580 queued=481246, executed=481246, deposits=962512, withdrawals=962492, placements=962503
10:13:03:3750 queued=482499, executed=482499, deposits=965005, withdrawals=964998, placements=964998
10:13:03:5500 queued=483749, executed=483748, deposits=967506, withdrawals=967498, placements=967498
10:13:03:7440 queued=484995, executed=484993, deposits=970004, withdrawals=970003, placements=970004
10:13:03:9160 queued=486248, executed=486247, deposits=972512, withdrawals=972496, placements=972496
10:13:04:0920 queued=487493, executed=487493, deposits=975006, withdrawals=975001, placements=975006
10:13:04:2870 queued=488743, executed=488743, deposits=977506, withdrawals=977501, placements=977506
10:13:04:4710 queued=489995, executed=489992, deposits=980004, withdrawals=980004, placements=980004
10:13:04:6520 queued=491248, executed=491246, deposits=982512, withdrawals=982494, placements=982499
10:13:04:8360 queued=492498, executed=492495, deposits=985006, withdrawals=984994, placements=985006
10:13:05:0140 queued=493749, executed=493749, deposits=987505, withdrawals=987498, placements=987498
10:13:05:1890 queued=494997, executed=494996, deposits=990002, withdrawals=990002, placements=990002
10:13:05:4030 queued=496246, executed=496246, deposits=992512, withdrawals=992492, placements=992503
10:13:05:6960 queued=497500, executed=497499, deposits=995000, withdrawals=995000, placements=995000


GY EventStore (400 Orders / sec)
10:40:48:0110 queued=1246, executed=1246, deposits=2507, withdrawals=2496, placements=2504
10:40:54:5540 queued=2495, executed=2495, deposits=5008, withdrawals=4995, placements=5006
10:41:01:0910 queued=3746, executed=3745, deposits=7506, withdrawals=7498, placements=7504
10:41:07:2940 queued=4996, executed=4995, deposits=10010, withdrawals=9996, placements=10002
10:41:13:5870 queued=6246, executed=6246, deposits=12510, withdrawals=12492, placements=12505
10:41:19:5860 queued=7496, executed=7496, deposits=15009, withdrawals=14994, placements=15004
10:41:25:7300 queued=8746, executed=8746, deposits=17506, withdrawals=17497, placements=17504
10:41:31:7890 queued=9995, executed=9995, deposits=20009, withdrawals=19994, placements=20006
10:41:38:1000 queued=11245, executed=11244, deposits=22506, withdrawals=22500, placements=22504
